Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Number of Channels","Resolution (Bits)","Sampling Rate (Per Second)","Data Interface","Voltage Supply Source","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1204","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-AMC1204BDWRTR-ND,296-AMC1204BDWRCT-ND,296-AMC1204BDWRDKR-ND","AMC1204BDWR","Texas Instruments","Texas Instruments","IC MODULATOR 16BIT 78K 16SOIC","1,545","6.85","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78k","SPI","Analog and Digital","3.3V, 5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://toshiba.semicon-storage.com/info/TLP7830_datasheet_en_20200625.pdf?did=30192&prodName=TLP7830","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1136/264;-11-6B1A;-;-8.JPG","TLP7830(TP4ETR-ND,TLP7830(TP4ECT-ND,TLP7830(TP4EDKR-ND","TLP7830(TP4,E","Toshiba Semiconductor and Storage","Toshiba Semiconductor and Storage","IC MODULATOR 16BIT","1,500","6.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","-","Serial","Dual Supply","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SO","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/CS5346_F1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2487/598%7E48LQFP-1%2C6-7x7%7E%7E48.jpg","598-CS5346K-CQZRTR-ND,598-CS5346K-CQZRCT-ND,598-CS5346K-CQZRDKR-ND","CS5346K-CQZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC 103DB, 24BIT, 192KHZ, STER AU","2,000","6.97","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","6","24 b","192k","I2C, SPI","Analog and Digital","4.75V ~ 5.25V, 3.13V ~ 3.47V","-40°C ~ 85°C","Surface Mount","48-LQFP","48-LQFP (7x7)","-","-"
"https://www.sciosense.com/wp-content/uploads/2023/12/PCAP01-Datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2400/32-QFN%20Pkg.jpg","PCAP01ADTR-ND,PCAP01ADCT-ND,PCAP01ADDKR-ND","PCAP01AD","ScioSense","ScioSense","IC CAP TO DGT CNVRT 17BIT 32QFN","4,928","7.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PICOCAP®","Active","Capacitance-to-Digital Converter","8","17 b","-","I2C, SPI","Single Supply","2.1V ~ 3.6V","-40°C ~ 125°C (TA)","Surface Mount","32-VFQFN Exposed Pad","32-QFN (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fads1203","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3985/296~4221848~PW~8.JPG","296-17152-2-ND,296-17152-1-ND,296-17152-6-ND,2156-ADS1203IPWT-ND","ADS1203IPWT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC MODULATOR 16BIT 40K 8TSSOP","250","7.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Modulator","1","16 b","40k","Serial","Single Supply","4.75V ~ 5.25V","-40°C ~ 125°C","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP","-","-"
"https://www.sciosense.com/wp-content/uploads/2023/12/PCap02_DS000319_1-00.zip","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1048/961%3B32QFN-1.0-5x5%3BQF%3B32.jpg","2618-PCAP02AETR-ND,2618-PCAP02AECT-ND,2618-PCAP02AEDKR-ND","PCAP02AE","ScioSense","ScioSense","IC CAP TO DGT CONVRT 500K 32QFN","4,475","7.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PICOCAP®","Active","Capacitance-to-Digital Converter","8","-","500k","I2C, SPI","Single Supply","2.1V ~ 3.6V","-40°C ~ 125°C","Surface Mount","32-VFQFN Exposed Pad","32-QFN (5x5)","-","-"
"https://www.ti.com/lit/ds/symlink/amc130m02.pdf?ts=1701304424170&ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FAMC130M02","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC130M02DFMRTR-ND,296-AMC130M02DFMRCT-ND,296-AMC130M02DFMRDKR-ND","AMC130M02DFMR","Texas Instruments","Texas Instruments","TWO-CHANNEL, SIMULTANEOUSLY-SAMP","830","8.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","2","16 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://www.ti.com/lit/ds/symlink/amc130m03.pdf?ts=1701317935789&ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FAMC130M03","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC130M03DFMRTR-ND,296-AMC130M03DFMRCT-ND,296-AMC130M03DFMRDKR-ND","AMC130M03DFMR","Texas Instruments","Texas Instruments","THREE-CHANNEL, SIMULTANEOUSLY-SA","850","8.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","3","16 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1861","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/414/30-TSSOP-DBT.jpg","296-PCM1865DBTR-ND,296-PCM1865DBTRCT-ND,296-PCM1865DBTRDKR-ND","PCM1865DBTR","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 192K 30TSSOP","1,844","8.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","4","24 b","192k","I2C, SPI","Single Supply","3V ~ 3.6V","-40°C ~ 125°C","Surface Mount","30-TFSOP (0.173"", 4.40mm Width)","30-TSSOP","-","-"
"https://docs.broadcom.com/docs/AV02-0408EN","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4846/336_8-SMD.jpg","516-4062-2-ND,516-4062-1-ND,516-4062-6-ND","HCPL-7560-500E","Broadcom Limited","Broadcom Limited","IC SIGMA-DELTA MOD 8BIT 8SMD","1,000","9.04","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","4","8 b","-","-","Single Supply","4.5V ~ 5.5V","-40°C ~ 85°C (TA)","Surface Mount","8-SMD, Gull Wing","8-SMD","-","-"
"https://www.ti.com/lit/ds/symlink/amc1306m05-q1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/333/296;-4218796;-DWV;-8.jpg","296-AMC1306M05QDWVRQ1TR-ND,296-AMC1306M05QDWVRQ1CT-ND,296-AMC1306M05QDWVRQ1DKR-ND","AMC1306M05QDWVRQ1","Texas Instruments","Texas Instruments","AUTOMOTIVE, 50-MV INPUT, PRECISI","1,836","9.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","-","Analog and Digital","3V ~ 5.5V, 2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","Automotive","AEC-Q100"
"https://www.ti.com/lit/ds/symlink/pcm6120-q1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4707/MFG_PCM6120QRTERQ1.jpg","296-PCM6120QRTERQ1TR-ND,296-PCM6120QRTERQ1CT-ND,296-PCM6120QRTERQ1DKR-ND","PCM6120QRTERQ1","Texas Instruments","Texas Instruments","AUTOMOTIVE, STEREO, 123-DB SNR,","2,965","9.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Audio","2","32 b","8k ~ 768k","I2S","Single Supply","1.7V ~ 1.9V, 3V ~ 3.6V","-40°C ~ 125°C","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)","Automotive","AEC-Q100"
"https://www.ti.com/lit/ds/symlink/amc131m01.pdf?ts=1701356596924&ref_url=https%253A%252F%252Fwww.ti.com%252Fsitesearch%252Fen-us%252Fdocs%252Funiversalsearch.tsp%253FlangPref%253Den-US%2526searchTerm%253DAMC131M01DFMR%2526nr%253D2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC131M01DFMRTR-ND,296-AMC131M01DFMRCT-ND,296-AMC131M01DFMRDKR-ND","AMC131M01DFMR","Texas Instruments","Texas Instruments","24-BIT, 32-KSPS, 1-CHANNEL, SIMU","850","10.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","24 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1304l05-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296~4221009~DW~16.jpg","296-AMC1304M05QDWRQ1TR-ND,296-AMC1304M05QDWRQ1CT-ND,296-AMC1304M05QDWRQ1DKR-ND","AMC1304M05QDWRQ1","Texas Instruments","Texas Instruments","IC ISOLATED MOD 16BIT 78K 16SOIC","2,000","10.21","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78k","CMOS, Serial","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","AEC-Q100"
"https://www.ti.com/lit/ds/symlink/afe88101.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5789/296%7E4225850%7ERRU%7E24.jpg","296-AFE88101RRURTR-ND,296-AFE88101RRURCT-ND,296-AFE88101RRURDKR-ND","AFE88101RRUR","Texas Instruments","Texas Instruments","SINGLE-CHANNEL LOW-POWER 16-BIT","2,994","10.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","1","16 b","3.84k","SPI","Analog and Digital","2.7V ~ 5.5V, 2.7V ~ 5.5V","-55°C ~ 125°C","Surface Mount","24-WFQFN","24-UQFN (4x4)","-","-"
"https://www.ti.com/lit/ds/symlink/amc131m02.pdf?ts=1701356625838&ref_url=https%253A%252F%252Fwww.ti.com%252Fsitesearch%252Fen-us%252Fdocs%252Funiversalsearch.tsp%253FlangPref%253Den-US%2526searchTerm%253DAMC131M02DFMR%2526nr%253D3","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC131M02DFMRTR-ND,296-AMC131M02DFMRCT-ND,296-AMC131M02DFMRDKR-ND","AMC131M02DFMR","Texas Instruments","Texas Instruments","24-BIT, 32-KSPS, 2-CHANNEL, SIMU","850","10.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","2","24 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://www.ti.com/lit/ds/symlink/amc1306m25e.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5784/MFG_AMC1306M25EDWVR.jpg","296-AMC1306M25EDWVRTR-ND,296-AMC1306M25EDWVRCT-ND,296-AMC1306M25EDWVRDKR-ND","AMC1306M25EDWVR","Texas Instruments","Texas Instruments","REINFORCED ISOLATED MODULATOR WI","997","10.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","1","16 b","78k","CMOS, Serial","Analog and Digital","3V ~ 5.5V, 2.7V ~ 5.5V","-40°C ~ 125°C (TA)","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7401A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505%7ERW-16%7ERW%7E16.jpg","ADW70015Z-0RLTR-ND,ADW70015Z-0RLCT-ND,ADW70015Z-0RLDKR-ND","ADW70015Z-0RL","Analog Devices Inc.","Analog Devices Inc.","IC ISOLATED MODULE 16BIT 16SOIC","990","10.65","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","-","SPI","Dual Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","Automotive","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7703.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-ADUM7703-8BRIZ-RL7TR-ND,505-ADUM7703-8BRIZ-RL7CT-ND,505-ADUM7703-8BRIZ-RL7DKR-ND","ADUM7703-8BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","+/- 250MV LOW POWER ISO ADC WITH","0","10.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","16 b","78.1k","Serial","Dual Supply","3V ~ 5.5V, 4.5V ~ 20V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.ti.com/lit/ds/symlink/amc131m03.pdf?ts=1701352880479&ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FAMC131M03","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC131M03DFMRTR-ND,296-AMC131M03DFMRCT-ND,296-AMC131M03DFMRDKR-ND","AMC131M03DFMR","Texas Instruments","Texas Instruments","THREE-CHANNEL, SIMULTANEOUS-SAMP","845","10.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","3","24 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/CS5345_F6.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2487/598%7E48LQFP-1%2C6-7x7%7E%7E48.jpg","598-CS5345K-CQZRTR-ND,598-CS5345K-CQZRCT-ND,598-CS5345K-CQZRDKR-ND","CS5345K-CQZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC 105DB 24-BIT192KHZ STR AUDIO","2,000","10.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","ADC, Audio","6","24 b","192k","I2S, Serial","Analog and Digital","3.13V ~ 5.25V, 3.13V ~ 5.25V","-10°C ~ 70°C","Surface Mount","48-LQFP","48-LQFP (7x7)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ad5592r.pdf","-","505-AD5592RWBCPZ-1-RL7TR-ND,505-AD5592RWBCPZ-1-RL7CT-ND,505-AD5592RWBCPZ-1-RL7DKR-ND","AD5592RWBCPZ-1-RL7","Analog Devices Inc.","Analog Devices Inc.","12-BIT OCTAL I2C DAC/ADC W ON-CH","1,475","11.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","8","12 b","350k","SPI","Single Supply","2.7V ~ 5.5V, 2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-WFQFN, CSP","16-LFCSP-WQ (3x3)","Automotive","AEC-Q100"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ad5592r.pdf","-","505-AD5592RWBCPZ-RL7TR-ND,505-AD5592RWBCPZ-RL7CT-ND,505-AD5592RWBCPZ-RL7DKR-ND","AD5592RWBCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","12-BIT OCTAL SPI DAC/ADC ON-CHIP","1,394","11.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","8","12 b","350k","SPI","Single Supply","2.7V ~ 5.5V, 2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-WFQFN, CSP","16-LFCSP-WQ (3x3)","Automotive","AEC-Q100"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7704.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-ADUM7704-8BRIZ-RLTR-ND,505-ADUM7704-8BRIZ-RLCT-ND,505-ADUM7704-8BRIZ-RLDKR-ND","ADUM7704-8BRIZ-RL","Analog Devices Inc.","Analog Devices Inc.","+/- 50MV LOW POWER ISO ADC WITH","1,500","11.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78.1k","Serial","Analog and Digital","3V ~ 5.5V, 4.5V ~ 20V, 3V ~ 5.5V, 4.5V ~ 20V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7704.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-ADUM7704-8BRIZ-RL7TR-ND,505-ADUM7704-8BRIZ-RL7CT-ND,505-ADUM7704-8BRIZ-RL7DKR-ND","ADUM7704-8BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","+/- 50MV LOW POWER ISO ADC WITH","300","11.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78.1k","Serial","Analog and Digital","3V ~ 5.5V, 4.5V ~ 20V, 3V ~ 5.5V, 4.5V ~ 20V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.ti.com/lit/ds/symlink/amc131m03-q1.pdf?ts=1701324396229&ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FAMC131M03-Q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4060/MFG_ISOW7741DFMR.jpg","296-AMC131M03QDFMRQ1TR-ND,296-AMC131M03QDFMRQ1CT-ND,296-AMC131M03QDFMRQ1DKR-ND","AMC131M03QDFMRQ1","Texas Instruments","Texas Instruments","AUTOMOTIVE, THREE-CHANNEL, SIMUL","808","11.26","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","3","24 b","64k","SPI","Single Supply","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","20-SOIC (0.295"", 7.50mm Width)","20-SOIC","Automotive","AEC-Q100"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum7702.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1103/505~RI-8-1~RI~8.jpg","505-ADUM7702-8BRIZ-RL7TR-ND,505-ADUM7702-8BRIZ-RL7CT-ND,505-ADUM7702-8BRIZ-RL7DKR-ND","ADUM7702-8BRIZ-RL7","Analog Devices Inc.","Analog Devices Inc.","+/- 50MV LOW POWER ISO ADC","400","11.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Modulator","1","16 b","78.1k","Serial","Single Supply","4.5V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","-","-"
"https://www.ti.com/lit/ds/symlink/amc60704.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3844/MFG_AMC60304YBHR.jpg","296-AMC60704YBHRTR-ND,296-AMC60704YBHRCT-ND,296-AMC60704YBHRDKR-ND","AMC60704YBHR","Texas Instruments","Texas Instruments","OPTICAL CONTROLLER WITH FOUR-CHA","2,950","11.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","4","12 b","-","I2C, SPI","Single Supply","1.7V ~ 3.6V, 1.7V ~ 3.6V","-40°C ~ 105°C","Surface Mount","36-XFBGA, DSBGA","36-DSBGA (2.56x2.56)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADE1201.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/Analog-20-TFLG.jpg","505-ADE1201ACCZ-RLTR-ND,505-ADE1201ACCZ-RLCT-ND,505-ADE1201ACCZ-RLDKR-ND","ADE1201ACCZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC ISOL MOD 8BIT 100K 20LGA","2,165","12.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","1","8 b","100k","SPI","Single Supply","2.97V ~ 3.63V, 2.97V ~ 3.63V","-40°C ~ 125°C","Surface Mount","20-TFLGA","20-LGA (5x8)","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/CS4392_F1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2477/2156%7E20TSSOP-4%2C4%7E%7E20.jpg","598-CS4392K-KZZRTR-ND,598-CS4392K-KZZRCT-ND,598-CS4392K-KZZRDKR-ND","CS4392K-KZZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC 114DB 192KHZ STEREO DAC W/DSD","3,449","12.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","DAC, Audio","2","24 b","192k","I2C, SPI","Dual Supply","1.8V ~ 5.25V, 4.75V ~ 1.8V, 4.75V ~ 5.25V","-10°C ~ 70°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","-","-"
"https://www.renesas.com/us/en/document/dst/ps9551al4-datasheet","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/559%7E8DIP-GW-6%2C5%7E%7E8.jpg","559-PS9551AL4-E3-AXTR-ND,559-PS9551AL4-E3-AXCT-ND,559-PS9551AL4-E3-AXDKR-ND","PS9551AL4-E3-AX","Renesas Electronics Corporation","Renesas Electronics Corporation","IC SIGMA-DELTA MOD 12B 8DIP GW","1,000","12.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","2","12 b","-","SPI","Single Supply","5V","-40°C ~ 105°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","-","-"
"https://www.renesas.com/us/en/document/dst/ps9551al4-datasheet","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/559%7E8DIP-GW-6%2C5%7E%7E8.jpg","559-PS9551AL4-V-E3-AXTR-ND,559-PS9551AL4-V-E3-AXCT-ND,559-PS9551AL4-V-E3-AXDKR-ND","PS9551AL4-V-E3-AX","Renesas Electronics Corporation","Renesas Electronics Corporation","IC SIGMA-DELTA MOD 12B 8DIP GW","1,000","12.98","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","2","12 b","-","SPI","Single Supply","5V","-40°C ~ 105°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","-","-"
"https://datasheets.maximintegrated.com/en/ds/MAX11300.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/642/40-TQFN_21-0140L.jpg","175-MAX11300GTL+TTR-ND,175-MAX11300GTL+TCT-ND,175-MAX11300GTL+TDKR-ND","MAX11300GTL+T","Analog Devices Inc./Maxim Integrated","Analog Devices Inc./Maxim Integrated","IC ADC/DAC 12BIT 400K 40TQFN","1,800","15.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","PIXI™","Active","ADC, DAC","20","12 b","400k","SPI","Analog and Digital","1.62V ~ 5.5V","-40°C ~ 105°C","Surface Mount","40-WFQFN Exposed Pad","40-TQFN (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1792a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1011/296-28-SSOP.jpg","296-PCM1792ADBRTR-ND,296-PCM1792ADBRCT-ND,296-PCM1792ADBRDKR-ND","PCM1792ADBR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 28SSOP","1,907","16.56","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","3","24 b","200k","DSD, PCM","Analog and Digital","3V ~ 3.6V, 5V","-25°C ~ 85°C","Surface Mount","28-SSOP (0.209"", 5.30mm Width)","28-SSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADE1202.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/451/Analog-20-TFLG.jpg","505-ADE1202ACCZ-RLTR-ND,505-ADE1202ACCZ-RLCT-ND,505-ADE1202ACCZ-RLDKR-ND","ADE1202ACCZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC ISOL MOD 8BIT 100K 20LGA","2,500","16.73","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Isolated Module","2","8 b","100k","SPI","Single Supply","2.97V ~ 3.63V, 2.97V ~ 3.63V","-40°C ~ 125°C","Surface Mount","20-TFLGA","20-LGA (5x8)","-","-"
"https://www.ti.com/lit/ds/symlink/amc60804.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3810/296%7E4225648%7EYBH%7E36.JPG","296-AMC60804YBHTTR-ND,296-AMC60804YBHTCT-ND,296-AMC60804YBHTDKR-ND","AMC60804YBHT","Texas Instruments","Texas Instruments","IC ANLG MON/CTL 12BIT 1M 36DSBGA","247","19.63","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Analog Monitor/Control Circuit","4","12 b","1M","I2C, SPI","Single Supply","1.7V ~ 3.6V, 1.7V ~ 3.6V","-40°C ~ 105°C","Surface Mount","36-XFBGA, DSBGA","36-DSBGA (2.56x2.56)","-","-"
"https://www.ti.com/lit/ds/symlink/amc60804t.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3844/MFG_AMC60304YBHR.jpg","296-AMC60804TYBHRTR-ND,296-AMC60804TYBHRCT-ND,296-AMC60804TYBHRDKR-ND","AMC60804TYBHR","Texas Instruments","Texas Instruments","OPTICAL TRANSCEIVER CONTROLLER W","2,980","20.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, DAC","4","12 b","1M","I2C, SPI","Single Supply","1.7V ~ 3.6V, 1.7V ~ 3.6V","-40°C ~ 125°C","Surface Mount","36-XFBGA, DSBGA","36-DSBGA (2.56x2.56)","-","-"
